idx timestamp pi t2 t1+t3
0	1.52407e+09	3.14159	0.0221283	0.213457	
0.5	1.52407e+09	3.14159	0.022037	0.092092	
1	1.52407e+09	3.14159	0.0215089	0.12785	
1.5	1.52407e+09	3.14159	0.0213606	0.140164	
2	1.52407e+09	3.14159	0.0212808	0.147038	
2.5	1.52407e+09	3.14159	0.0208817	0.130264	
3	1.52407e+09	3.14159	0.0224116	0.16552	
3.5	1.52407e+09	3.14159	0.0207169	0.119119	
4	1.52407e+09	3.14159	0.0214801	0.113904	
4.5	1.52407e+09	3.14159	0.0215106	0.148398	
5	1.52407e+09	3.14159	0.0217793	0.1394	
5.5	1.52407e+09	3.14159	0.0216177	0.131554	
6	1.52407e+09	3.14159	0.0212874	0.121055	
6.5	1.52407e+09	3.14159	0.0218182	0.17716	
7	1.52407e+09	3.14159	0.0213737	0.135916	
7.5	1.52407e+09	3.14159	0.0213923	0.139534	
8	1.52407e+09	3.14159	0.021275	0.129586	
8.5	1.52407e+09	3.14159	0.0212069	0.0992882	
9	1.52407e+09	3.14159	0.0218358	0.141603	
9.5	1.52407e+09	3.14159	0.021481	0.132142	
10	1.52407e+09	3.14159	0.02195	0.183204	
10.5	1.52407e+09	3.14159	0.0215449	0.127623	
11	1.52407e+09	3.14159	0.0216575	0.144241	
11.5	1.52407e+09	3.14159	0.0213816	0.115773	
12	1.52407e+09	3.14159	0.0210466	0.0910797	
12.5	1.52407e+09	3.14159	0.0212431	0.173977	
13	1.52407e+09	3.14159	0.0210874	0.0970464	
13.5	1.52407e+09	3.14159	0.0215733	0.14962	
14	1.52407e+09	3.14159	0.021699	0.178527	
14.5	1.52407e+09	3.14159	0.0213277	0.113824	
15	1.52407e+09	3.14159	0.0209627	0.13321	
15.5	1.52407e+09	3.14159	0.0212951	0.137884	
16	1.52407e+09	3.14159	0.0213668	0.130805	
16.5	1.52407e+09	3.14159	0.0213046	0.128865	
17	1.52407e+09	3.14159	0.0219231	0.126244	
17.5	1.52407e+09	3.14159	0.0217981	0.120363	
18	1.52407e+09	3.14159	0.0216343	0.140548	
18.5	1.52407e+09	3.14159	0.0212085	0.137972	
19	1.52407e+09	3.14159	0.0214417	0.141742	
19.5	1.52407e+09	3.14159	0.0210183	0.138161	
20	1.52407e+09	3.14159	0.0214059	0.135772	
20.5	1.52407e+09	3.14159	0.0215428	0.133631	
21	1.52407e+09	3.14159	0.0215595	0.14663	
21.5	1.52407e+09	3.14159	0.0212088	0.132965	
22	1.52407e+09	3.14159	0.0218389	0.138342	
22.5	1.52407e+09	3.14159	0.0214362	0.131736	
23	1.52407e+09	3.14159	0.0214939	0.169724	
23.5	1.52407e+09	3.14159	0.0216122	0.0985229	
24	1.52407e+09	3.14159	0.0216327	0.130537	
24.5	1.52407e+09	3.14159	0.0216465	0.16156	
25	1.52407e+09	3.14159	0.0220709	0.127097	
25.5	1.52407e+09	3.14159	0.0216341	0.165577	
26	1.52407e+09	3.14159	0.0213497	0.135827	
26.5	1.52407e+09	3.14159	0.0217917	0.138395	
27	1.52407e+09	3.14159	0.0217302	0.135451	
27.5	1.52407e+09	3.14159	0.0213299	0.148862	
28	1.52407e+09	3.14159	0.0210202	0.14217	
28.5	1.52407e+09	3.14159	0.0220006	0.107146	
29	1.52407e+09	3.14159	0.0220163	0.129154	
29.5	1.52407e+09	3.14159	0.0211787	0.133996	
30	1.52407e+09	3.14159	0.0215538	0.138632	
30.5	1.52407e+09	3.14159	0.0211964	0.124968	
31	1.52407e+09	3.14159	0.021601	0.134575	
31.5	1.52407e+09	3.14159	0.0217333	0.0994034	
32	1.52407e+09	3.14159	0.0216768	0.143509	
32.5	1.52407e+09	3.14159	0.0215812	0.176642	
33	1.52407e+09	3.14159	0.0214744	0.151721	
33.5	1.52407e+09	3.14159	0.0215836	0.134592	
34	1.52407e+09	3.14159	0.0215256	0.158677	
34.5	1.52407e+09	3.14159	0.0210886	0.158113	
35	1.52407e+09	3.14159	0.0212505	0.128919	
35.5	1.52407e+09	3.14159	0.0211463	0.201104	
36	1.52407e+09	3.14159	0.0213509	0.132823	
36.5	1.52407e+09	3.14159	0.0214353	0.0886886	
37	1.52407e+09	3.14159	0.0211778	0.133996	
37.5	1.52407e+09	3.14159	0.0211656	0.151027	
38	1.52407e+09	3.14159	0.0215521	0.0805631	
38.5	1.52407e+09	3.14159	0.0216529	0.171565	
39	1.52407e+09	3.14159	0.0216963	0.12147	
39.5	1.52407e+09	3.14159	0.0214231	0.158781	
40	1.52407e+09	3.14159	0.0214419	0.150752	
40.5	1.52407e+09	3.14159	0.0210378	0.113113	
41	1.52407e+09	3.14159	0.0215795	0.157622	
41.5	1.52407e+09	3.14159	0.0213351	0.211927	
42	1.52407e+09	3.14159	0.0216403	0.184592	
42.5	1.52407e+09	3.14159	0.0211058	0.141077	
43	1.52407e+09	3.14159	0.0217021	0.130469	
43.5	1.52407e+09	3.14159	0.0215673	0.154632	
44	1.52407e+09	3.14159	0.0209365	0.133238	
44.5	1.52407e+09	3.14159	0.0215533	0.171664	
45	1.52407e+09	3.14159	0.0219977	0.129174	
45.5	1.52407e+09	3.14159	0.0214202	0.148771	
46	1.52407e+09	3.14159	0.0211473	0.135029	
46.5	1.52407e+09	3.14159	0.0216258	0.101513	
47	1.52407e+09	3.14159	0.0212417	0.144946	
47.5	1.52407e+09	3.14159	0.0220437	0.139138	
48	1.52407e+09	3.14159	0.02175	0.149443	
48.5	1.52407e+09	3.14159	0.0214975	0.114656	
49	1.52407e+09	3.14159	0.0215313	0.150661	
49.5	1.52407e+09	3.14159	0.0210989	0.154099	
50	1.52407e+09	3.14159	0.0214417	0.128727	
50.5	1.52407e+09	3.14159	0.021409	0.182821	
51	1.52407e+09	3.14159	0.0216339	0.121528	
51.5	1.52407e+09	3.14159	0.0209954	0.128172	
52	1.52407e+09	3.14159	0.0218589	0.125497	
52.5	1.52407e+09	3.14159	0.0215981	0.127761	
53	1.52407e+09	3.14159	0.0214539	0.155032	
53.5	1.52407e+09	3.14159	0.0211892	0.0950902	
54	1.52407e+09	3.14159	0.0215166	0.151365	
54.5	1.52407e+09	3.14159	0.0219562	0.144943	
55	1.52407e+09	3.14159	0.0214477	0.123902	
55.5	1.52407e+09	3.14159	0.0215745	0.0876884	
56	1.52407e+09	3.14159	0.0216112	0.151805	
56.5	1.52407e+09	3.14159	0.0212672	0.132101	
57	1.52407e+09	3.14159	0.021359	0.114794	
57.5	1.52407e+09	3.14159	0.0217516	0.125602	
58	1.52407e+09	3.14159	0.0217695	0.149642	
58.5	1.52407e+09	3.14159	0.0213859	0.155539	
59	1.52407e+09	3.14159	0.0216422	0.147636	
59.5	1.52407e+09	3.14159	0.0210092	0.162482	
