idx timestamp pi t2 t1+t3
0	1.52407e+09	3.14159	0.00220633	0.242883	
0.5	1.52407e+09	3.14159	0.00210428	0.127206	
1	1.52407e+09	3.14159	0.00219011	0.125117	
1.5	1.52407e+09	3.14159	0.00214672	0.105612	
2	1.52407e+09	3.14159	0.00227952	0.130539	
2.5	1.52407e+09	3.14159	0.00227213	0.184175	
3	1.52407e+09	3.14159	0.00214052	0.146716	
3.5	1.52407e+09	3.14159	0.00215888	0.155719	
4	1.52407e+09	3.14159	0.00214052	0.147718	
4.5	1.52407e+09	3.14159	0.00218535	0.153689	
5	1.52407e+09	3.14159	0.00215006	0.153223	
5.5	1.52407e+09	3.14159	0.00212288	0.136709	
6	1.52407e+09	3.14159	0.00215554	0.147704	
6.5	1.52407e+09	3.14159	0.00212336	0.139716	
7	1.52407e+09	3.14159	0.0021472	0.116137	
7.5	1.52407e+09	3.14159	0.00213552	0.157747	
8	1.52407e+09	3.14159	0.00216675	0.137669	
8.5	1.52407e+09	3.14159	0.00216341	0.0879388	
9	1.52407e+09	3.14159	0.00216031	0.113971	
9.5	1.52407e+09	3.14159	0.00207949	0.158101	
10	1.52407e+09	3.14159	0.00221252	0.13294	
10.5	1.52407e+09	3.14159	0.0022459	0.142918	
11	1.52407e+09	3.14159	0.00213051	0.144035	
11.5	1.52407e+09	3.14159	0.0022049	0.237064	
12	1.52407e+09	3.14159	0.00217629	0.130973	
12.5	1.52407e+09	3.14159	0.00214911	0.217098	
13	1.52407e+09	3.14159	0.00218177	0.154996	
13.5	1.52407e+09	3.14159	0.00219536	0.127951	
14	1.52407e+09	3.14159	0.00225711	0.149914	
14.5	1.52407e+09	3.14159	0.002177	0.134977	
15	1.52407e+09	3.14159	0.00220656	0.148964	
15.5	1.52407e+09	3.14159	0.00219798	0.143967	
16	1.52407e+09	3.14159	0.00220323	0.39124	
16.5	1.52407e+09	3.14159	0.00214624	0.139013	
17	1.52407e+09	3.14159	0.00223565	0.13592	
17.5	1.52407e+09	3.14159	0.00214148	0.117993	
18	1.52407e+09	3.14159	0.00208592	0.579569	
18.5	1.52407e+09	3.14159	0.00216293	0.106959	
19	1.52407e+09	3.14159	0.00212503	0.137032	
19.5	1.52407e+09	3.14159	0.00213051	0.166059	
20	1.52407e+09	3.14159	0.00221014	0.141952	
20.5	1.52407e+09	3.14159	0.00222158	0.14995	
21	1.52407e+09	3.14159	0.00223303	0.146935	
21.5	1.52407e+09	3.14159	0.00217318	0.162012	
22	1.52407e+09	3.14159	0.00222492	0.106898	
22.5	1.52407e+09	3.14159	0.00212455	0.139035	
23	1.52407e+09	3.14159	0.00219441	0.155983	
23.5	1.52407e+09	3.14159	0.00212264	0.125021	
24	1.52407e+09	3.14159	0.00219059	0.159992	
24.5	1.52407e+09	3.14159	0.00230551	0.169889	
25	1.52407e+09	3.14159	0.00213242	0.131017	
25.5	1.52407e+09	3.14159	0.00220513	0.109922	
26	1.52407e+09	3.14159	0.00214839	0.132002	
26.5	1.52407e+09	3.14159	0.00214219	0.252144	
27	1.52407e+09	3.14159	0.00216746	0.119971	
27.5	1.52407e+09	3.14159	0.00223494	0.165954	
28	1.52407e+09	3.14159	0.00216341	0.109963	
28.5	1.52407e+09	3.14159	0.00218296	0.172014	
29	1.52407e+09	3.14159	0.00222015	0.114912	
29.5	1.52407e+09	3.14159	0.00230432	0.191915	
30	1.52407e+09	3.14159	0.00214124	0.151031	
30.5	1.52407e+09	3.14159	0.00215292	0.146014	
31	1.52407e+09	3.14159	0.00222111	0.134933	
31.5	1.52407e+09	3.14159	0.0021739	0.125971	
32	1.52407e+09	3.14159	0.00217009	0.136986	
32.5	1.52407e+09	3.14159	0.00215769	0.127989	
33	1.52407e+09	3.14159	0.00218225	0.145984	
33.5	1.52407e+09	3.14159	0.00221443	0.151959	
34	1.52407e+09	3.14159	0.00219011	0.111938	
34.5	1.52407e+09	3.14159	0.00217557	0.130974	
35	1.52407e+09	3.14159	0.00213575	0.150035	
35.5	1.52407e+09	3.14159	0.00228167	0.129867	
36	1.52407e+09	3.14159	0.0021894	0.162997	
36.5	1.52407e+09	3.14159	0.00216889	0.112961	
37	1.52407e+09	3.14159	0.00220275	0.145964	
37.5	1.52407e+09	3.14159	0.00215244	0.146015	
38	1.52407e+09	3.14159	0.00222778	0.163959	
38.5	1.52407e+09	3.14159	0.0020988	0.143065	
39	1.52407e+09	3.14159	0.00271368	0.140447	
39.5	1.52407e+09	3.14159	0.00218487	0.112945	
40	1.52407e+09	3.14159	0.00213981	0.138019	
40.5	1.52407e+09	3.14159	0.00217176	0.12297	
41	1.52407e+09	3.14159	0.00219131	0.102927	
41.5	1.52407e+09	3.14159	0.00212526	0.129022	
42	1.52407e+09	3.14159	0.00220013	0.117936	
42.5	1.52407e+09	3.14159	0.00219512	0.147974	
43	1.52407e+09	3.14159	0.00221038	0.163977	
43.5	1.52407e+09	3.14159	0.00214934	0.160034	
44	1.52407e+09	3.14159	0.00226522	0.143899	
44.5	1.52407e+09	3.14159	0.0021081	0.180097	
45	1.52407e+09	3.14159	0.00220537	0.11793	
45.5	1.52407e+09	3.14159	0.00226045	0.1399	
46	1.52407e+09	3.14159	0.00210929	0.128038	
46.5	1.52407e+09	3.14159	0.00214243	0.15103	
47	1.52407e+09	3.14159	0.00220108	0.169993	
47.5	1.52407e+09	3.14159	0.00219321	0.132959	
48	1.52407e+09	3.14159	0.0020988	0.100016	
48.5	1.52407e+09	3.14159	0.00217891	0.12096	
49	1.52407e+09	3.14159	0.00206089	0.154115	
49.5	1.52407e+09	3.14159	0.00212479	0.130025	
50	1.52407e+09	3.14159	0.00208473	0.140074	
50.5	1.52407e+09	3.14159	0.00207472	0.151098	
51	1.52407e+09	3.14159	0.0021472	0.138009	
51.5	1.52407e+09	3.14159	0.00203228	0.125111	
52	1.52407e+09	3.14159	0.0022049	0.186007	
52.5	1.52407e+09	3.14159	0.00211978	0.188839	
53	1.52407e+09	3.14159	0.00213289	0.146797	
53.5	1.52407e+09	3.14159	0.00216317	0.114618	
54	1.52407e+09	3.14159	0.00211978	0.137037	
54.5	1.52407e+09	3.14159	0.0020678	0.115064	
55	1.52407e+09	3.14159	0.00216746	0.16589	
55.5	1.52407e+09	3.14159	0.00211906	0.162066	
56	1.52407e+09	3.14159	0.00221849	0.153957	
56.5	1.52407e+09	3.14159	0.00226593	0.140896	
57	1.52407e+09	3.14159	0.00213814	0.145056	
57.5	1.52407e+09	3.14159	0.00218368	0.101934	
58	1.52407e+09	3.14159	0.00229073	0.158596	
58.5	1.52407e+09	3.14159	0.00221682	0.16823	
59	1.52407e+09	3.14159	0.00227642	0.12954	
59.5	1.52407e+09	3.14159	0.00208926	0.135655	
